order_id,order_date,powder_type,quantity_kg,unit_cost_usd,total_cost_usd,priority,industry_sector,part_complexity,order_month,order_year,order_quarter
2608,2024-04-28,Cobalt Chrome CoCrMo,22.51,218.95,4928.52,Medium,Aerospace,Simple,2024-04,2024,Q2 2024
2609,2024-04-11,Maraging Steel 300,56.14,54.45,3056.97,Low,Industrial,Medium,2024-04,2024,Q2 2024
2610,2024-04-28,Titanium Ti-6Al-4V,36.91,130.11,4802.33,Medium,Industrial,Simple,2024-04,2024,Q2 2024
2611,2024-04-22,Titanium Ti-6Al-4V,9.62,110.43,1062.33,Medium,Automotive,Simple,2024-04,2024,Q2 2024
2612,2024-04-28,Cobalt Chrome CoCrMo,16.97,153.87,2611.09,Medium,Medical,Medium,2024-04,2024,Q2 2024
2613,2024-04-18,Stainless Steel 316L,14.7,23.8,349.84,Medium,Aerospace,Medium,2024-04,2024,Q2 2024
2614,2024-04-13,Aluminum AlSi10Mg,104.52,47.42,4956.16,Medium,Medical,Medium,2024-04,2024,Q2 2024
2615,2024-04-11,Inconel 625,14.15,192.91,2729.64,Low,Energy,Medium,2024-04,2024,Q2 2024
2616,2024-04-21,Inconel 625,14.0,171.99,2407.79,Medium,Automotive,Medium,2024-04,2024,Q2 2024
2617,2024-04-23,Stainless Steel 17-4 PH,14.31,32.76,468.76,High,Aerospace,Medium,2024-04,2024,Q2 2024
2618,2024-04-29,Inconel 625,219.4,191.18,41945.75,High,Aerospace,Medium,2024-04,2024,Q2 2024
2619,2024-04-25,Aluminum AlSi10Mg,37.39,19.3,721.48,Medium,Energy,Simple,2024-04,2024,Q2 2024
2620,2024-04-16,Titanium Ti-6Al-4V,28.2,109.54,3088.95,Medium,Energy,Simple,2024-04,2024,Q2 2024
2621,2024-04-28,Hastelloy X,60.93,212.24,12931.51,Medium,Aerospace,Medium,2024-04,2024,Q2 2024
2622,2024-04-18,Inconel 625,13.54,202.51,2742.05,Medium,Aerospace,Medium,2024-04,2024,Q2 2024
2623,2024-04-02,Aluminum AlSi10Mg,5.0,36.71,183.56,High,Aerospace,Medium,2024-04,2024,Q2 2024
2624,2024-04-20,Titanium Ti-6Al-4V,17.91,121.7,2179.69,Medium,Aerospace,Medium,2024-04,2024,Q2 2024
2625,2024-04-03,Titanium Ti-6Al-4V,15.42,115.79,1785.49,Medium,Medical,Simple,2024-04,2024,Q2 2024
2626,2024-04-08,Stainless Steel 316L,50.35,22.85,1150.68,Low,Medical,Simple,2024-04,2024,Q2 2024
2627,2024-04-21,Inconel 625,15.7,184.11,2890.54,Medium,Automotive,Simple,2024-04,2024,Q2 2024
2628,2024-04-22,Titanium Ti-6Al-4V,12.51,133.09,1665.0,Medium,Automotive,Complex,2024-04,2024,Q2 2024
2629,2024-04-30,Aluminum AlSi10Mg,34.01,37.75,1283.77,Medium,Industrial,Simple,2024-04,2024,Q2 2024
2630,2024-04-10,Inconel 625,38.74,152.06,5890.76,Medium,Medical,Simple,2024-04,2024,Q2 2024
2631,2024-04-08,Titanium Ti-6Al-4V,30.55,101.54,3102.13,Medium,Energy,Medium,2024-04,2024,Q2 2024
2632,2024-04-24,Titanium Ti-6Al-4V,19.73,125.75,2481.12,High,Aerospace,Medium,2024-04,2024,Q2 2024
2633,2024-04-03,Titanium Ti-6Al-2Sn-4Zr-2Mo,10.17,136.31,1386.24,Medium,Automotive,Simple,2024-04,2024,Q2 2024
2634,2024-04-14,Stainless Steel 17-4 PH,28.94,31.52,912.26,Medium,Medical,Simple,2024-04,2024,Q2 2024
2635,2024-04-04,Cobalt Chrome CoCrMo,22.05,194.1,4279.95,Medium,Automotive,Medium,2024-04,2024,Q2 2024
2636,2024-04-25,Stainless Steel 316L,30.69,26.68,818.86,Low,Medical,Medium,2024-04,2024,Q2 2024
2637,2024-04-21,Inconel 625,6.87,181.02,1243.64,Medium,Medical,Medium,2024-04,2024,Q2 2024
2638,2024-04-23,Inconel 625,36.54,190.38,6956.58,High,Medical,Medium,2024-04,2024,Q2 2024
2639,2024-04-28,Stainless Steel 17-4 PH,6.32,30.33,191.71,Medium,Medical,Simple,2024-04,2024,Q2 2024
2640,2024-04-04,Stainless Steel 316L,40.97,28.34,1160.99,Medium,Industrial,Simple,2024-04,2024,Q2 2024
2641,2024-04-15,Titanium Ti-6Al-4V,9.24,138.95,1283.9,Medium,Aerospace,Medium,2024-04,2024,Q2 2024
2642,2024-04-06,Stainless Steel 316L,47.49,31.23,1483.05,Medium,Energy,Simple,2024-04,2024,Q2 2024
2643,2024-04-23,Inconel 625,7.64,187.76,1434.51,High,Aerospace,Simple,2024-04,2024,Q2 2024
2644,2024-04-10,Stainless Steel 17-4 PH,119.24,31.59,3766.8,High,Aerospace,Simple,2024-04,2024,Q2 2024
2645,2024-04-29,Maraging Steel 300,13.61,37.78,514.16,Low,Industrial,Simple,2024-04,2024,Q2 2024
2646,2024-04-01,Titanium Ti-6Al-4V,110.21,97.0,10690.92,High,Aerospace,Simple,2024-04,2024,Q2 2024
2647,2024-04-02,Aluminum AlSi10Mg,19.96,34.82,694.96,Medium,Automotive,Simple,2024-04,2024,Q2 2024
2648,2024-04-11,Titanium Ti-6Al-4V,36.22,125.49,4545.38,Medium,Aerospace,Complex,2024-04,2024,Q2 2024
2649,2024-04-26,Titanium Ti-6Al-4V,9.09,145.14,1319.32,Low,Medical,Medium,2024-04,2024,Q2 2024
2650,2024-04-02,Aluminum AlSi10Mg,31.29,35.33,1105.54,Medium,Aerospace,Medium,2024-04,2024,Q2 2024
2651,2024-04-10,Inconel 625,15.15,174.39,2642.03,Medium,Medical,Simple,2024-04,2024,Q2 2024
2652,2024-04-12,Maraging Steel 300,62.15,56.12,3487.77,Low,Medical,Simple,2024-04,2024,Q2 2024
2653,2024-04-12,Inconel 625,14.33,158.66,2273.64,Medium,Aerospace,Medium,2024-04,2024,Q2 2024
2654,2024-04-14,Titanium Ti-6Al-4V,103.22,99.35,10254.72,Medium,Medical,Medium,2024-04,2024,Q2 2024
2655,2024-04-05,Cobalt Chrome CoCrMo,5.66,191.21,1082.26,Medium,Automotive,Medium,2024-04,2024,Q2 2024
2656,2024-04-08,Titanium Ti-6Al-2Sn-4Zr-2Mo,13.6,163.49,2223.43,Medium,Aerospace,Medium,2024-04,2024,Q2 2024
2657,2024-04-17,Titanium Ti-6Al-4V,9.1,124.79,1135.61,Medium,Industrial,Complex,2024-04,2024,Q2 2024
2658,2024-04-14,Stainless Steel 316L,50.07,20.74,1038.44,Medium,Aerospace,Medium,2024-04,2024,Q2 2024
2659,2024-04-19,Hastelloy X,77.83,236.14,18378.97,Low,Automotive,Medium,2024-04,2024,Q2 2024
2660,2024-04-22,Aluminum AlSi10Mg,54.67,52.02,2843.72,High,Aerospace,Medium,2024-04,2024,Q2 2024
2661,2024-04-26,Titanium Ti-6Al-4V,181.08,123.47,22357.2,Medium,Medical,Medium,2024-04,2024,Q2 2024
2662,2024-04-06,Stainless Steel 17-4 PH,58.86,33.52,1973.15,Medium,Automotive,Complex,2024-04,2024,Q2 2024
2663,2024-04-06,Aluminum AlSi10Mg,38.35,39.66,1521.13,Medium,Aerospace,Medium,2024-04,2024,Q2 2024
2664,2024-04-06,Titanium Ti-6Al-2Sn-4Zr-2Mo,25.42,144.62,3676.29,Low,Automotive,Complex,2024-04,2024,Q2 2024
2665,2024-04-03,Titanium Ti-6Al-4V,92.19,137.99,12721.58,Medium,Automotive,Simple,2024-04,2024,Q2 2024
2666,2024-04-20,Stainless Steel 316L,11.75,26.83,315.29,Medium,Medical,Medium,2024-04,2024,Q2 2024
2667,2024-04-28,Titanium Ti-6Al-4V,21.8,109.52,2387.46,Medium,Aerospace,Simple,2024-04,2024,Q2 2024
2668,2024-04-13,Stainless Steel 316L,12.09,23.56,284.81,Medium,Aerospace,Complex,2024-04,2024,Q2 2024
2669,2024-04-20,Cobalt Chrome CoCrMo,16.35,210.04,3434.21,Medium,Automotive,Medium,2024-04,2024,Q2 2024
2670,2024-04-22,Titanium Ti-6Al-4V,29.47,119.4,3518.8,High,Automotive,Simple,2024-04,2024,Q2 2024
2671,2024-04-08,Stainless Steel 316L,26.5,26.04,690.14,Medium,Aerospace,Simple,2024-04,2024,Q2 2024
2672,2024-04-16,Titanium Ti-6Al-4V,49.61,146.94,7289.73,Medium,Aerospace,Simple,2024-04,2024,Q2 2024
2673,2024-04-30,Hastelloy X,23.75,208.06,4941.49,Low,Energy,Complex,2024-04,2024,Q2 2024
2674,2024-04-19,Titanium Ti-6Al-4V,24.17,131.09,3168.37,Medium,Aerospace,Simple,2024-04,2024,Q2 2024
2675,2024-04-05,Cobalt Chrome CoCrMo,18.72,160.66,3007.63,Medium,Medical,Complex,2024-04,2024,Q2 2024
2676,2024-04-08,Stainless Steel 17-4 PH,38.02,28.55,1085.59,Low,Aerospace,Medium,2024-04,2024,Q2 2024
2677,2024-04-15,Aluminum AlSi10Mg,121.91,43.61,5316.81,Low,Medical,Medium,2024-04,2024,Q2 2024
2678,2024-04-21,Aluminum AlSi10Mg,19.62,27.36,536.8,Medium,Aerospace,Medium,2024-04,2024,Q2 2024
2679,2024-04-09,Aluminum AlSi10Mg,20.79,36.27,754.04,Medium,Aerospace,Complex,2024-04,2024,Q2 2024
2680,2024-04-15,Titanium Ti-6Al-4V,17.87,109.85,1962.98,Low,Industrial,Medium,2024-04,2024,Q2 2024
2681,2024-04-09,Stainless Steel 316L,15.02,25.06,376.43,Medium,Aerospace,Simple,2024-04,2024,Q2 2024
2682,2024-04-22,Titanium Ti-6Al-4V,13.15,131.59,1730.4,High,Aerospace,Medium,2024-04,2024,Q2 2024
2683,2024-04-01,Stainless Steel 316L,12.51,25.6,320.32,Low,Aerospace,Complex,2024-04,2024,Q2 2024
2684,2024-04-29,Hastelloy X,19.87,222.76,4426.28,Low,Aerospace,Complex,2024-04,2024,Q2 2024
2685,2024-04-26,Stainless Steel 17-4 PH,16.25,30.1,489.06,Low,Industrial,Medium,2024-04,2024,Q2 2024
2686,2024-04-15,Stainless Steel 316L,8.73,27.62,241.16,Medium,Aerospace,Medium,2024-04,2024,Q2 2024
2687,2024-04-29,Cobalt Chrome CoCrMo,64.09,208.04,13333.48,Low,Aerospace,Medium,2024-04,2024,Q2 2024
2688,2024-04-10,Cobalt Chrome CoCrMo,32.87,185.8,6107.36,Medium,Aerospace,Medium,2024-04,2024,Q2 2024
2689,2024-04-22,Stainless Steel 316L,90.75,28.9,2622.77,High,Aerospace,Complex,2024-04,2024,Q2 2024
2690,2024-04-18,Stainless Steel 316L,24.09,26.99,650.12,Medium,Industrial,Simple,2024-04,2024,Q2 2024
2691,2024-04-06,Stainless Steel 316L,122.76,34.55,4241.63,High,Energy,Medium,2024-04,2024,Q2 2024
2692,2024-04-03,Maraging Steel 300,49.07,52.15,2559.11,Medium,Energy,Medium,2024-04,2024,Q2 2024
2693,2024-04-15,Stainless Steel 316L,21.57,23.13,499.02,Medium,Industrial,Medium,2024-04,2024,Q2 2024
2694,2024-04-12,Titanium Ti-6Al-4V,65.86,127.41,8391.4,Medium,Aerospace,Simple,2024-04,2024,Q2 2024
2695,2024-04-19,Hastelloy X,22.93,178.53,4093.73,Medium,Medical,Medium,2024-04,2024,Q2 2024
2696,2024-04-10,Cobalt Chrome CoCrMo,41.23,248.6,10249.83,Medium,Industrial,Medium,2024-04,2024,Q2 2024
2697,2024-04-21,Titanium Ti-6Al-4V,59.77,112.32,6713.34,Low,Medical,Complex,2024-04,2024,Q2 2024
2698,2024-04-14,Inconel 625,100.47,167.25,16803.47,Medium,Automotive,Medium,2024-04,2024,Q2 2024
2699,2024-04-23,Cobalt Chrome CoCrMo,27.95,213.46,5966.09,Medium,Aerospace,Medium,2024-04,2024,Q2 2024
2700,2024-04-09,Hastelloy X,55.92,194.25,10862.19,High,Automotive,Simple,2024-04,2024,Q2 2024
2701,2024-04-15,Titanium Ti-6Al-4V,28.25,130.15,3676.84,Medium,Industrial,Medium,2024-04,2024,Q2 2024
2702,2024-04-28,Stainless Steel 316L,36.47,25.43,927.26,Medium,Energy,Medium,2024-04,2024,Q2 2024
2703,2024-04-10,Stainless Steel 316L,26.11,23.05,601.86,Low,Energy,Medium,2024-04,2024,Q2 2024
2704,2024-04-07,Inconel 625,48.32,166.99,8069.14,Low,Automotive,Simple,2024-04,2024,Q2 2024
2705,2024-04-13,Titanium Ti-6Al-2Sn-4Zr-2Mo,10.27,115.8,1189.31,Medium,Industrial,Simple,2024-04,2024,Q2 2024
2706,2024-04-28,Titanium Ti-6Al-4V,23.62,107.93,2549.35,Medium,Medical,Complex,2024-04,2024,Q2 2024
2707,2024-04-16,Titanium Ti-6Al-4V,80.41,116.43,9361.93,Medium,Energy,Simple,2024-04,2024,Q2 2024
2708,2024-04-04,Hastelloy X,24.21,241.24,5840.36,Medium,Energy,Medium,2024-04,2024,Q2 2024
2709,2024-04-08,Stainless Steel 316L,26.37,27.85,734.28,Medium,Industrial,Medium,2024-04,2024,Q2 2024
2710,2024-04-13,Titanium Ti-6Al-2Sn-4Zr-2Mo,24.33,165.61,4029.35,Medium,Energy,Medium,2024-04,2024,Q2 2024
2711,2024-04-19,Titanium Ti-6Al-4V,75.35,133.01,10022.67,Low,Aerospace,Simple,2024-04,2024,Q2 2024
2712,2024-04-12,Stainless Steel 17-4 PH,10.55,30.97,326.78,Medium,Automotive,Simple,2024-04,2024,Q2 2024
2713,2024-04-19,Aluminum AlSi10Mg,50.87,31.19,1586.65,High,Aerospace,Simple,2024-04,2024,Q2 2024
2714,2024-04-10,Inconel 625,5.0,167.07,835.33,Medium,Aerospace,Medium,2024-04,2024,Q2 2024
2715,2024-04-23,Inconel 625,15.79,191.98,3031.41,Medium,Industrial,Complex,2024-04,2024,Q2 2024
2716,2024-04-10,Aluminum AlSi10Mg,9.28,28.08,260.56,Medium,Medical,Complex,2024-04,2024,Q2 2024
2717,2024-04-01,Titanium Ti-6Al-4V,9.46,101.66,961.73,Low,Aerospace,Medium,2024-04,2024,Q2 2024
2718,2024-04-27,Titanium Ti-6Al-4V,25.85,113.86,2943.23,Medium,Aerospace,Medium,2024-04,2024,Q2 2024
2719,2024-04-22,Hastelloy X,12.6,194.37,2449.01,Medium,Medical,Simple,2024-04,2024,Q2 2024
2720,2024-04-13,Aluminum AlSi10Mg,6.89,38.49,265.19,High,Industrial,Simple,2024-04,2024,Q2 2024
2721,2024-04-09,Hastelloy X,35.01,235.27,8236.97,Medium,Aerospace,Simple,2024-04,2024,Q2 2024
2722,2024-04-01,Inconel 625,16.8,211.24,3548.81,Medium,Automotive,Simple,2024-04,2024,Q2 2024
2723,2024-04-19,Aluminum AlSi10Mg,39.23,34.08,1336.94,Low,Energy,Simple,2024-04,2024,Q2 2024
2724,2024-04-28,Stainless Steel 316L,21.12,22.78,481.04,Medium,Aerospace,Medium,2024-04,2024,Q2 2024
2725,2024-04-22,Inconel 625,79.71,156.67,12487.86,Medium,Aerospace,Medium,2024-04,2024,Q2 2024
2726,2024-04-25,Stainless Steel 316L,34.63,27.67,958.32,Medium,Medical,Medium,2024-04,2024,Q2 2024
2727,2024-04-24,Cobalt Chrome CoCrMo,38.7,201.27,7789.31,Medium,Automotive,Medium,2024-04,2024,Q2 2024
2728,2024-04-02,Titanium Ti-6Al-4V,12.63,142.56,1800.55,Medium,Medical,Complex,2024-04,2024,Q2 2024
2729,2024-04-30,Titanium Ti-6Al-4V,41.93,117.37,4921.2,High,Aerospace,Medium,2024-04,2024,Q2 2024
2730,2024-04-20,Titanium Ti-6Al-4V,5.0,120.15,600.76,Medium,Aerospace,Simple,2024-04,2024,Q2 2024
2731,2024-04-24,Stainless Steel 17-4 PH,48.9,25.58,1250.84,Medium,Automotive,Simple,2024-04,2024,Q2 2024
2732,2024-04-16,Aluminum AlSi10Mg,17.64,31.05,547.77,Medium,Medical,Medium,2024-04,2024,Q2 2024
2733,2024-04-27,Hastelloy X,21.74,253.8,5517.65,Medium,Energy,Simple,2024-04,2024,Q2 2024
2734,2024-05-29,Aluminum AlSi10Mg,31.51,33.5,1055.45,Medium,Automotive,Simple,2024-05,2024,Q2 2024
2735,2024-05-29,Titanium Ti-6Al-2Sn-4Zr-2Mo,15.76,154.6,2436.52,Medium,Aerospace,Complex,2024-05,2024,Q2 2024
2736,2024-05-10,Stainless Steel 316L,13.93,14.2,197.85,Medium,Aerospace,Medium,2024-05,2024,Q2 2024
2737,2024-05-25,Inconel 625,64.54,197.08,12719.45,Medium,Aerospace,Medium,2024-05,2024,Q2 2024
2738,2024-05-26,Aluminum AlSi10Mg,68.93,34.15,2353.92,Low,Medical,Medium,2024-05,2024,Q2 2024
2739,2024-05-08,Titanium Ti-6Al-4V,39.48,108.66,4289.77,Low,Aerospace,Complex,2024-05,2024,Q2 2024
2740,2024-05-20,Aluminum AlSi10Mg,14.65,29.95,438.81,High,Medical,Simple,2024-05,2024,Q2 2024
2741,2024-05-26,Inconel 625,10.14,149.69,1517.88,Medium,Medical,Medium,2024-05,2024,Q2 2024
2742,2024-05-12,Stainless Steel 316L,17.35,24.74,429.23,Medium,Energy,Complex,2024-05,2024,Q2 2024
2743,2024-05-08,Aluminum AlSi10Mg,14.27,43.97,627.48,Medium,Industrial,Complex,2024-05,2024,Q2 2024
2744,2024-05-21,Inconel 625,12.95,173.31,2244.32,Medium,Aerospace,Medium,2024-05,2024,Q2 2024
2745,2024-05-07,Hastelloy X,9.32,273.19,2546.15,Low,Aerospace,Simple,2024-05,2024,Q2 2024
2746,2024-05-20,Stainless Steel 316L,18.8,17.35,326.21,High,Energy,Simple,2024-05,2024,Q2 2024
2747,2024-05-09,Stainless Steel 316L,5.67,30.37,172.18,Medium,Medical,Simple,2024-05,2024,Q2 2024
2748,2024-05-22,Cobalt Chrome CoCrMo,11.72,193.6,2269.01,Medium,Aerospace,Complex,2024-05,2024,Q2 2024
2749,2024-05-25,Aluminum AlSi10Mg,11.37,28.3,321.73,Medium,Industrial,Medium,2024-05,2024,Q2 2024
2750,2024-05-24,Aluminum AlSi10Mg,18.05,36.37,656.39,Low,Medical,Simple,2024-05,2024,Q2 2024
2751,2024-05-25,Stainless Steel 17-4 PH,20.79,33.36,693.52,Medium,Aerospace,Medium,2024-05,2024,Q2 2024
2752,2024-05-22,Aluminum AlSi10Mg,52.68,43.42,2287.53,Low,Industrial,Medium,2024-05,2024,Q2 2024
2753,2024-05-22,Titanium Ti-6Al-4V,57.97,121.68,7053.95,High,Medical,Complex,2024-05,2024,Q2 2024
2754,2024-05-27,Maraging Steel 300,77.23,48.75,3765.14,Medium,Aerospace,Medium,2024-05,2024,Q2 2024
2755,2024-05-05,Nickel Alloy 718,21.85,181.35,3962.55,Medium,Energy,Simple,2024-05,2024,Q2 2024
2756,2024-05-21,Hastelloy X,10.77,163.72,1763.28,Medium,Medical,Simple,2024-05,2024,Q2 2024
2757,2024-05-04,Inconel 625,35.36,157.33,5563.03,Medium,Energy,Medium,2024-05,2024,Q2 2024
2758,2024-05-29,Hastelloy X,19.34,233.62,4518.25,Low,Automotive,Complex,2024-05,2024,Q2 2024
2759,2024-05-21,Stainless Steel 17-4 PH,9.98,24.71,246.65,High,Medical,Simple,2024-05,2024,Q2 2024
2760,2024-05-21,Titanium Ti-6Al-4V,22.67,126.08,2858.31,High,Energy,Simple,2024-05,2024,Q2 2024
2761,2024-05-02,Inconel 625,145.33,210.98,30661.07,Medium,Aerospace,Complex,2024-05,2024,Q2 2024
2762,2024-05-10,Cobalt Chrome CoCrMo,23.16,211.63,4901.36,Medium,Automotive,Simple,2024-05,2024,Q2 2024
2763,2024-05-26,Stainless Steel 316L,90.25,23.57,2127.32,High,Industrial,Medium,2024-05,2024,Q2 2024
2764,2024-05-15,Titanium Ti-6Al-2Sn-4Zr-2Mo,103.68,157.43,16321.92,Medium,Automotive,Complex,2024-05,2024,Q2 2024
2765,2024-05-02,Cobalt Chrome CoCrMo,23.85,185.03,4413.07,Medium,Medical,Medium,2024-05,2024,Q2 2024
2766,2024-05-19,Aluminum AlSi10Mg,6.76,33.17,224.25,Medium,Aerospace,Simple,2024-05,2024,Q2 2024
2767,2024-05-12,Stainless Steel 316L,35.18,21.22,746.4,Medium,Energy,Simple,2024-05,2024,Q2 2024
2768,2024-05-24,Inconel 625,42.12,179.27,7550.99,Low,Medical,Complex,2024-05,2024,Q2 2024
2769,2024-05-05,Titanium Ti-6Al-4V,5.0,119.87,599.34,Medium,Aerospace,Complex,2024-05,2024,Q2 2024
2770,2024-05-03,Stainless Steel 316L,10.04,21.18,212.66,Medium,Aerospace,Complex,2024-05,2024,Q2 2024
2771,2024-05-30,Titanium Ti-6Al-4V,13.5,108.98,1471.2,Medium,Aerospace,Complex,2024-05,2024,Q2 2024
2772,2024-05-10,Stainless Steel 316L,36.08,15.23,549.33,High,Energy,Complex,2024-05,2024,Q2 2024
2773,2024-05-11,Stainless Steel 316L,65.92,17.19,1133.27,High,Automotive,Medium,2024-05,2024,Q2 2024
2774,2024-05-24,Stainless Steel 17-4 PH,40.61,23.73,963.52,Low,Automotive,Simple,2024-05,2024,Q2 2024
2775,2024-05-14,Maraging Steel 300,7.8,44.65,348.3,Medium,Medical,Medium,2024-05,2024,Q2 2024
2776,2024-05-06,Inconel 625,10.16,193.39,1964.82,Low,Medical,Simple,2024-05,2024,Q2 2024
2777,2024-05-07,Stainless Steel 316L,13.41,30.3,406.34,Medium,Automotive,Medium,2024-05,2024,Q2 2024
2778,2024-05-05,Inconel 625,18.48,191.23,3533.88,Medium,Aerospace,Medium,2024-05,2024,Q2 2024
2779,2024-05-26,Hastelloy X,11.48,216.54,2485.89,Medium,Medical,Medium,2024-05,2024,Q2 2024
2780,2024-05-18,Titanium Ti-6Al-4V,23.32,141.2,3292.78,Medium,Medical,Medium,2024-05,2024,Q2 2024
2781,2024-05-29,Titanium Ti-6Al-4V,28.97,95.77,2774.35,Low,Aerospace,Simple,2024-05,2024,Q2 2024
2782,2024-05-12,Hastelloy X,5.0,205.8,1028.98,Low,Aerospace,Medium,2024-05,2024,Q2 2024
2783,2024-05-17,Titanium Ti-6Al-4V,20.92,112.26,2348.45,Low,Energy,Complex,2024-05,2024,Q2 2024
2784,2024-05-17,Aluminum AlSi10Mg,12.0,36.34,436.1,Low,Aerospace,Medium,2024-05,2024,Q2 2024
2785,2024-05-30,Inconel 625,7.93,190.29,1508.97,High,Aerospace,Medium,2024-05,2024,Q2 2024
2786,2024-05-09,Aluminum AlSi10Mg,20.37,38.53,784.82,Medium,Automotive,Medium,2024-05,2024,Q2 2024
2787,2024-05-27,Stainless Steel 316L,14.36,26.03,373.81,Medium,Energy,Medium,2024-05,2024,Q2 2024
2788,2024-05-06,Nickel Alloy 718,37.59,137.51,5169.02,High,Aerospace,Medium,2024-05,2024,Q2 2024
2789,2024-05-09,Aluminum AlSi10Mg,79.6,29.47,2346.03,Medium,Aerospace,Medium,2024-05,2024,Q2 2024
2790,2024-05-30,Cobalt Chrome CoCrMo,110.42,178.87,19750.97,Low,Aerospace,Medium,2024-05,2024,Q2 2024
2791,2024-05-27,Cobalt Chrome CoCrMo,17.13,214.23,3669.69,Medium,Aerospace,Simple,2024-05,2024,Q2 2024
2792,2024-05-31,Inconel 625,25.37,223.48,5669.57,Medium,Energy,Simple,2024-05,2024,Q2 2024
2793,2024-05-16,Stainless Steel 316L,14.85,12.52,185.91,High,Medical,Simple,2024-05,2024,Q2 2024
2794,2024-05-31,Titanium Ti-6Al-2Sn-4Zr-2Mo,69.96,165.84,11602.26,Low,Medical,Simple,2024-05,2024,Q2 2024
2795,2024-05-26,Inconel 625,33.62,141.25,4748.89,Low,Aerospace,Medium,2024-05,2024,Q2 2024
2796,2024-05-10,Titanium Ti-6Al-4V,30.44,110.33,3358.51,Medium,Medical,Complex,2024-05,2024,Q2 2024
2797,2024-05-24,Stainless Steel 316L,15.33,31.47,482.43,High,Aerospace,Complex,2024-05,2024,Q2 2024
2798,2024-05-28,Hastelloy X,16.23,226.29,3672.67,Medium,Medical,Simple,2024-05,2024,Q2 2024
2799,2024-05-11,Aluminum AlSi10Mg,7.3,26.12,190.69,Medium,Aerospace,Complex,2024-05,2024,Q2 2024
2800,2024-05-26,Titanium Ti-6Al-4V,41.27,123.83,5110.61,High,Aerospace,Medium,2024-05,2024,Q2 2024
2801,2024-05-04,Titanium Ti-6Al-4V,153.0,125.67,19226.97,High,Automotive,Medium,2024-05,2024,Q2 2024
2802,2024-05-15,Titanium Ti-6Al-4V,10.32,113.0,1166.21,Medium,Aerospace,Simple,2024-05,2024,Q2 2024
2803,2024-05-31,Stainless Steel 316L,78.0,30.57,2384.45,Medium,Medical,Simple,2024-05,2024,Q2 2024
2804,2024-05-03,Stainless Steel 17-4 PH,48.61,39.67,1928.23,Medium,Energy,Medium,2024-05,2024,Q2 2024
2805,2024-05-05,Stainless Steel 316L,75.46,19.51,1472.18,High,Aerospace,Medium,2024-05,2024,Q2 2024
2806,2024-05-25,Stainless Steel 17-4 PH,23.15,25.39,587.77,Medium,Industrial,Medium,2024-05,2024,Q2 2024
2807,2024-05-31,Hastelloy X,43.56,276.97,12064.77,Medium,Industrial,Simple,2024-05,2024,Q2 2024
2808,2024-05-08,Aluminum AlSi10Mg,62.14,34.12,2120.0,Medium,Medical,Medium,2024-05,2024,Q2 2024
2809,2024-05-28,Maraging Steel 300,26.02,36.51,950.09,Low,Automotive,Complex,2024-05,2024,Q2 2024
2810,2024-05-22,Stainless Steel 17-4 PH,59.89,37.78,2262.85,High,Medical,Complex,2024-05,2024,Q2 2024
2811,2024-05-24,Hastelloy X,7.93,232.05,1840.13,High,Automotive,Complex,2024-05,2024,Q2 2024
2812,2024-05-22,Stainless Steel 17-4 PH,30.32,35.89,1088.21,Medium,Energy,Medium,2024-05,2024,Q2 2024
2813,2024-05-13,Stainless Steel 316L,15.59,21.57,336.33,Low,Medical,Medium,2024-05,2024,Q2 2024
2814,2024-05-31,Titanium Ti-6Al-4V,9.95,134.2,1335.33,Medium,Medical,Simple,2024-05,2024,Q2 2024
2815,2024-05-28,Aluminum AlSi10Mg,79.5,44.95,3573.42,Medium,Aerospace,Complex,2024-05,2024,Q2 2024
2816,2024-05-26,Inconel 625,14.31,154.33,2208.49,High,Medical,Simple,2024-05,2024,Q2 2024
2817,2024-05-18,Aluminum AlSi10Mg,19.63,39.78,780.92,Low,Industrial,Medium,2024-05,2024,Q2 2024
2818,2024-05-12,Maraging Steel 300,17.16,40.48,694.64,Medium,Aerospace,Complex,2024-05,2024,Q2 2024
2819,2024-05-03,Stainless Steel 316L,41.07,21.09,866.37,Medium,Aerospace,Simple,2024-05,2024,Q2 2024
2820,2024-05-26,Cobalt Chrome CoCrMo,97.35,207.1,20160.74,Low,Aerospace,Complex,2024-05,2024,Q2 2024
2821,2024-05-13,Stainless Steel 316L,19.4,22.2,430.72,Low,Medical,Simple,2024-05,2024,Q2 2024
2822,2024-05-01,Aluminum AlSi10Mg,26.84,38.42,1031.24,Low,Automotive,Medium,2024-05,2024,Q2 2024
2823,2024-05-09,Titanium Ti-6Al-4V,26.68,123.55,3296.21,Medium,Aerospace,Medium,2024-05,2024,Q2 2024
2824,2024-05-18,Inconel 625,12.71,185.47,2357.27,Medium,Aerospace,Medium,2024-05,2024,Q2 2024
2825,2024-05-04,Stainless Steel 316L,17.59,31.08,546.76,Medium,Automotive,Medium,2024-05,2024,Q2 2024
2826,2024-05-15,Titanium Ti-6Al-4V,41.33,119.19,4926.21,Medium,Aerospace,Medium,2024-05,2024,Q2 2024
2827,2024-05-12,Inconel 625,17.29,160.86,2781.29,Medium,Medical,Medium,2024-05,2024,Q2 2024
2828,2024-05-22,Stainless Steel 17-4 PH,23.4,20.55,480.84,Medium,Aerospace,Complex,2024-05,2024,Q2 2024
